2021-04-15 12:00:36,872: Key.ctrl_l
2021-04-15 12:00:37,176: '\x16'
2021-04-15 12:00:37,215: '\x02'
2021-04-15 12:00:42,178: Key.enter
2021-04-15 12:01:10,047: 'h'
2021-04-15 12:01:10,174: 'o'
2021-04-15 12:01:10,475: Key.enter
2021-04-15 12:01:15,259: 'f'
2021-04-15 12:01:15,746: Key.enter
2021-04-15 12:01:18,660: 'h'
2021-04-15 12:01:18,779: 'o'
2021-04-15 12:01:19,144: Key.enter
2021-04-15 12:01:25,500: 'b'
2021-04-15 12:01:25,657: 'b'
2021-04-15 12:01:26,119: Key.enter
2021-04-15 12:01:32,699: 'h'
2021-04-15 12:01:32,842: 'o'
2021-04-15 12:01:33,183: Key.enter
2021-04-15 12:01:56,446: 'h'
2021-04-15 12:01:56,947: Key.backspace
2021-04-15 12:01:57,081: Key.backspace
2021-04-15 12:01:57,412: 'b'
2021-04-15 12:01:57,554: 'b'
2021-04-15 12:01:57,814: 'c'
2021-04-15 12:01:58,141: Key.enter
2021-04-15 12:03:10,017: 'w'
2021-04-15 12:03:10,145: 'e'
2021-04-15 12:03:10,599: Key.enter
2021-04-15 12:05:19,259: 'o'
2021-04-15 12:05:19,386: 'k'
2021-04-15 12:05:19,671: Key.enter
2021-04-15 12:06:05,744: Key.shift_r
2021-04-15 12:06:05,890: 'H'
2021-04-15 12:06:06,085: 'e'
2021-04-15 12:06:06,237: 'l'
2021-04-15 12:06:06,394: 'l'
2021-04-15 12:06:06,552: 'o'
2021-04-15 12:06:06,647: Key.space
2021-04-15 12:06:06,811: '!'
2021-04-15 12:06:17,185: Key.shift_r
2021-04-15 12:06:17,370: 'H'
2021-04-15 12:06:17,590: 'e'
2021-04-15 12:06:17,757: 'l'
2021-04-15 12:06:17,923: 'l'
2021-04-15 12:06:18,327: 'o'
2021-04-15 12:06:18,613: Key.space
2021-04-15 12:06:18,826: '!'
2021-04-15 12:09:50,261: 'h'
2021-04-15 12:09:50,387: 'o'
2021-04-15 12:09:50,682: Key.enter
2021-04-15 12:10:03,430: 'w'
2021-04-15 12:10:03,509: 'e'
2021-04-15 12:10:03,891: Key.enter
2021-04-15 12:11:50,050: 'w'
2021-04-15 12:11:50,528: Key.enter
2021-04-15 12:12:09,438: Key.shift_r
2021-04-15 12:12:09,538: 'M'
2021-04-15 12:12:09,722: 'a'
2021-04-15 12:12:09,842: 'i'
2021-04-15 12:12:09,974: 's'
2021-04-15 12:12:10,094: Key.space
2021-04-15 12:12:10,335: 'a'
2021-04-15 12:12:10,473: 'p'
2021-04-15 12:12:10,590: 'p'
2021-04-15 12:12:10,720: 'a'
2021-04-15 12:12:11,054: 'r'
2021-04-15 12:12:11,354: 'a'
2021-04-15 12:12:11,531: 'm'
2021-04-15 12:12:11,646: 'e'
2021-04-15 12:12:11,788: 'n'
2021-04-15 12:12:12,041: 't'
2021-04-15 12:12:12,114: Key.space
2021-04-15 12:12:14,972: Key.space
2021-04-15 12:12:15,369: Key.backspace
2021-04-15 12:12:15,652: ','
2021-04-15 12:12:15,732: Key.space
2021-04-15 12:12:15,927: 'u'
2021-04-15 12:12:16,325: Key.backspace
2021-04-15 12:12:16,561: 'i'
2021-04-15 12:12:16,743: 'l'
2021-04-15 12:12:16,814: Key.space
2021-04-15 12:12:17,104: 'f'
2021-04-15 12:12:17,355: 'a'
2021-04-15 12:12:17,475: 'u'
2021-04-15 12:12:17,696: 't'
2021-04-15 12:12:17,781: Key.space
2021-04-15 12:12:17,971: 'u'
2021-04-15 12:12:18,144: 'n'
2021-04-15 12:12:18,277: 'e'
2021-04-15 12:12:18,405: Key.space
2021-04-15 12:12:21,049: Key.backspace
2021-04-15 12:12:21,207: Key.backspace
2021-04-15 12:12:21,667: Key.space
2021-04-15 12:12:21,917: 'd'
2021-04-15 12:12:22,148: 'o'
2021-04-15 12:12:22,327: 's'
2021-04-15 12:12:22,469: 's'
2021-04-15 12:12:22,596: 'i'
2021-04-15 12:12:22,704: 'e'
2021-04-15 12:12:22,854: 'r'
2021-04-15 12:12:22,951: Key.space
2021-04-15 12:12:23,275: Key.backspace
2021-04-15 12:12:25,473: Key.backspace
2021-04-15 12:12:25,971: Key.backspace
2021-04-15 12:12:26,004: Key.backspace
2021-04-15 12:12:26,037: Key.backspace
2021-04-15 12:12:26,070: Key.backspace
2021-04-15 12:12:26,103: Key.backspace
2021-04-15 12:12:26,136: Key.backspace
2021-04-15 12:12:26,169: Key.backspace
2021-04-15 12:12:26,202: Key.backspace
2021-04-15 12:12:26,234: Key.backspace
2021-04-15 12:12:26,267: Key.backspace
2021-04-15 12:12:26,300: Key.backspace
2021-04-15 12:12:26,333: Key.backspace
2021-04-15 12:12:26,366: Key.backspace
2021-04-15 12:12:26,399: Key.backspace
2021-04-15 12:12:27,310: 'f'
2021-04-15 12:12:27,578: 'a'
2021-04-15 12:12:27,737: 'u'
2021-04-15 12:12:27,982: 't'
2021-04-15 12:12:28,031: Key.space
2021-04-15 12:12:28,209: 'u'
2021-04-15 12:12:28,390: 'n'
2021-04-15 12:12:28,491: 'e'
2021-04-15 12:12:28,620: Key.space
2021-04-15 12:12:28,926: 'c'
2021-04-15 12:12:29,050: 'a'
2021-04-15 12:12:29,433: 'n'
2021-04-15 12:12:29,891: 'd'
2021-04-15 12:12:30,091: 'i'
2021-04-15 12:12:30,168: 'd'
2021-04-15 12:12:30,403: 'a'
2021-04-15 12:12:30,530: 't'
2021-04-15 12:12:30,783: 'u'
2021-04-15 12:12:31,012: 'r'
2021-04-15 12:12:31,169: 'e'
2021-04-15 12:12:31,298: Key.space
2021-04-15 12:12:31,985: 'a'
2021-04-15 12:12:32,199: 's'
2021-04-15 12:12:32,341: 's'
2021-04-15 12:12:32,554: 'e'
2021-04-15 12:12:32,687: 'z'
2021-04-15 12:12:32,777: Key.space
2021-04-15 12:12:33,704: 's'
2021-04-15 12:12:34,028: 'é'
2021-04-15 12:12:34,434: 'r'
2021-04-15 12:12:34,688: 'i'
2021-04-15 12:12:34,764: 'e'
2021-04-15 12:12:34,914: 'u'
2021-04-15 12:12:35,040: 'r'
2021-04-15 12:12:35,574: Key.backspace
2021-04-15 12:12:35,673: 's'
2021-04-15 12:12:35,855: 'e'
2021-04-15 12:12:36,031: Key.space
2021-04-15 12:12:38,715: Key.enter
2021-04-15 12:12:39,011: Key.shift_r
2021-04-15 12:12:39,133: 'J'
2021-04-15 12:12:39,234: 'e'
2021-04-15 12:12:39,401: Key.space
2021-04-15 12:12:39,658: 'v'
2021-04-15 12:12:39,658: 'c'
2021-04-15 12:12:39,765: 'a'
2021-04-15 12:12:40,101: Key.backspace
2021-04-15 12:12:40,260: Key.backspace
2021-04-15 12:12:40,572: 'a'
2021-04-15 12:12:40,732: 'u'
2021-04-15 12:12:40,848: 's'
2021-04-15 12:12:40,977: Key.space
2021-04-15 12:12:41,116: 'e'
2021-04-15 12:12:41,428: Key.backspace
2021-04-15 12:12:41,601: Key.backspace
2021-04-15 12:12:41,774: Key.backspace
2021-04-15 12:12:42,066: 'i'
2021-04-15 12:12:42,352: Key.backspace
2021-04-15 12:12:42,749: Key.backspace
2021-04-15 12:12:42,992: 'i'
2021-04-15 12:12:43,100: 's'
2021-04-15 12:12:43,237: Key.space
2021-04-15 12:12:43,392: 'e'
2021-04-15 12:12:43,588: 's'
2021-04-15 12:12:43,833: 's'
2021-04-15 12:12:44,564: 'a'
2021-04-15 12:12:44,740: 'u'
2021-04-15 12:12:44,896: 'e'
2021-04-15 12:12:45,086: 'r'
2021-04-15 12:12:45,411: Key.backspace
2021-04-15 12:12:45,576: Key.backspace
2021-04-15 12:12:45,725: Key.backspace
2021-04-15 12:12:46,080: 'y'
2021-04-15 12:12:46,205: 'e'
2021-04-15 12:12:46,371: 'r'
2021-04-15 12:12:46,428: Key.space
2021-04-15 12:12:46,717: 'd'
2021-04-15 12:12:46,986: "'"
2021-04-15 12:12:47,796: 'a'
2021-04-15 12:12:48,036: 'm'
2021-04-15 12:12:48,199: 'é'
2021-04-15 12:12:48,590: 'l'
2021-04-15 12:12:48,843: 'i'
2021-04-15 12:12:49,040: 'o'
2021-04-15 12:12:49,475: 'e'
2021-04-15 12:12:49,656: 'r'
2021-04-15 12:12:49,766: Key.space
2021-04-15 12:12:50,102: Key.backspace
2021-04-15 12:12:50,259: Key.backspace
2021-04-15 12:12:50,401: Key.backspace
2021-04-15 12:12:50,747: 'r'
2021-04-15 12:12:50,944: 'e'
2021-04-15 12:12:51,094: 'r'
2021-04-15 12:12:51,195: Key.space
2021-04-15 12:12:51,385: 'u'
2021-04-15 12:12:51,542: 'n'
2021-04-15 12:12:51,646: Key.space
2021-04-15 12:12:53,644: 'p'
2021-04-15 12:12:53,903: 'e'
2021-04-15 12:12:53,999: 'u'
2021-04-15 12:12:54,141: Key.space
2021-04-15 12:12:54,545: 'm'
2021-04-15 12:12:54,925: 'o'
2021-04-15 12:12:55,170: 'n'
2021-04-15 12:12:55,289: Key.space
2021-04-15 12:12:56,889: 'p'
2021-04-15 12:12:57,227: 'e'
2021-04-15 12:12:57,553: 't'
2021-04-15 12:12:57,719: 'i'
2021-04-15 12:12:57,765: 't'
2021-04-15 12:12:57,940: Key.space
2021-04-15 12:12:58,495: 'p'
2021-04-15 12:12:58,722: 'r'
2021-04-15 12:12:58,993: 'o'
2021-04-15 12:12:59,237: 'j'
2021-04-15 12:12:59,361: 'e'
2021-04-15 12:12:59,535: 't'
2021-04-15 12:12:59,637: Key.space
2021-04-15 12:13:00,254: Key.shift_r
2021-04-15 12:13:00,509: 'A'
2021-04-15 12:13:00,781: 'I'
2021-04-15 12:13:00,939: Key.space
2021-04-15 12:13:03,017: Key.enter
2021-04-15 12:13:03,313: Key.shift_r
2021-04-15 12:13:03,482: 'T'
2021-04-15 12:13:03,742: 'u'
2021-04-15 12:13:03,884: Key.space
2021-04-15 12:13:04,321: 'p'
2021-04-15 12:13:04,493: 'e'
2021-04-15 12:13:04,610: 'u'
2021-04-15 12:13:04,783: 'x'
2021-04-15 12:13:04,905: Key.space
2021-04-15 12:13:06,159: 'f'
2021-04-15 12:13:06,443: 'a'
2021-04-15 12:13:06,576: 'i'
2021-04-15 12:13:06,831: 't'
2021-04-15 12:13:07,636: Key.backspace
2021-04-15 12:13:07,728: 'r'
2021-04-15 12:13:07,916: 'e'
2021-04-15 12:13:07,958: Key.space
2021-04-15 12:13:08,282: 'm'
2021-04-15 12:13:08,428: 'a'
2021-04-15 12:13:08,804: Key.backspace
2021-04-15 12:13:08,978: Key.backspace
2021-04-15 12:13:09,151: Key.backspace
2021-04-15 12:13:09,571: Key.backspace
2021-04-15 12:13:10,032: Key.backspace
2021-04-15 12:13:10,221: Key.backspace
2021-04-15 12:13:10,379: Key.backspace
2021-04-15 12:13:10,775: Key.backspace
2021-04-15 12:13:11,273: 't'
2021-04-15 12:13:11,432: 'o'
2021-04-15 12:13:11,653: 'u'
2021-04-15 12:13:11,992: 'r'
2021-04-15 12:13:12,206: 'n'
2021-04-15 12:13:12,291: 'e'
2021-04-15 12:13:12,457: 'r'
2021-04-15 12:13:12,522: Key.space
2021-04-15 12:13:12,733: 'l'
2021-04-15 12:13:12,810: 'e'
2021-04-15 12:13:12,945: Key.space
2021-04-15 12:13:13,429: 'p'
2021-04-15 12:13:13,600: 'e'
2021-04-15 12:13:13,949: 't'
2021-04-15 12:13:14,084: 'i'
2021-04-15 12:13:14,169: 't'
2021-04-15 12:13:14,305: Key.space
2021-04-15 12:13:19,827: 'p'
2021-04-15 12:13:23,619: 'r'
2021-04-15 12:13:23,794: 'o'
2021-04-15 12:13:24,454: Key.backspace
2021-04-15 12:13:24,619: Key.backspace
2021-04-15 12:13:24,801: Key.backspace
2021-04-15 12:13:26,329: 'l'
2021-04-15 12:13:26,526: 'o'
2021-04-15 12:13:26,841: 'g'
2021-04-15 12:13:27,199: 'i'
2021-04-15 12:13:27,483: 'c'
2021-04-15 12:13:27,609: 'i'
2021-04-15 12:13:27,917: 'e'
2021-04-15 12:13:28,188: 'l'
2021-04-15 12:13:28,306: Key.space
2021-04-15 12:13:28,791: Key.backspace
2021-04-15 12:13:30,503: Key.space
2021-04-15 12:13:30,824: 'q'
2021-04-15 12:13:31,040: 'u'
2021-04-15 12:13:31,342: Key.backspace
2021-04-15 12:13:31,484: Key.backspace
2021-04-15 12:13:31,654: 'e'
2021-04-15 12:13:31,852: 't'
2021-04-15 12:13:31,962: Key.space
2021-04-15 12:13:32,408: 'l'
2021-04-15 12:13:32,555: 'e'
2021-04-15 12:13:32,697: Key.space
2021-04-15 12:13:33,095: 'l'
2021-04-15 12:13:33,250: 'a'
2021-04-15 12:13:33,418: 'i'
2021-04-15 12:13:33,709: 's'
2021-04-15 12:13:33,842: 's'
2021-04-15 12:13:34,210: Key.backspace
2021-04-15 12:13:34,870: Key.backspace
2021-04-15 12:13:35,043: Key.backspace
2021-04-15 12:13:35,249: Key.backspace
2021-04-15 12:13:35,436: "'"
2021-04-15 12:13:35,866: 'o'
2021-04-15 12:13:36,157: 'u'
2021-04-15 12:13:36,362: 'b'
2021-04-15 12:13:36,545: 'l'
2021-04-15 12:13:36,742: 'i'
2021-04-15 12:13:36,842: 'e'
2021-04-15 12:13:36,984: 'r'
2021-04-15 12:13:37,041: Key.space
2021-04-15 12:13:37,275: 'd'
2021-04-15 12:13:37,511: 'a'
2021-04-15 12:13:37,638: 'n'
2021-04-15 12:13:37,739: 's'
2021-04-15 12:13:37,837: Key.space
2021-04-15 12:13:38,008: 'l'
2021-04-15 12:13:38,100: 'e'
2021-04-15 12:13:38,221: Key.space
2021-04-15 12:13:38,495: 'b'
2021-04-15 12:13:38,611: 'a'
2021-04-15 12:13:38,905: 'c'
2021-04-15 12:13:39,192: 'k'
2021-04-15 12:13:39,930: 'g'
2021-04-15 12:13:40,072: 'r'
2021-04-15 12:13:40,214: 'o'
2021-04-15 12:13:40,442: 'u'
2021-04-15 12:13:40,664: 'n'
2021-04-15 12:13:40,860: 'd'
2021-04-15 12:13:40,950: Key.space
2021-04-15 12:13:41,141: Key.shift_r
2021-04-15 12:13:41,208: '?'
2021-04-15 12:13:41,637: Key.enter
2021-04-15 12:14:03,860: 'k'
2021-04-15 12:14:04,039: 'e'
2021-04-15 12:14:04,238: 'y'
2021-04-15 12:14:04,914: 'l'
2021-04-15 12:14:05,104: 'o'
2021-04-15 12:14:05,411: 'g'
2021-04-15 12:14:05,529: 'g'
2021-04-15 12:14:05,575: 'e'
2021-04-15 12:14:05,755: 'r'
2021-04-15 12:14:08,382: Key.shift_r
2021-04-15 12:14:08,495: '?'
2021-04-15 12:14:08,526: '.'
2021-04-15 12:14:09,090: Key.backspace
2021-04-15 12:14:09,263: Key.backspace
2021-04-15 12:14:09,546: Key.shift_r
2021-04-15 12:14:09,547: '.'
2021-04-15 12:14:12,876: 'p'
2021-04-15 12:14:13,295: 'y'
2021-04-15 12:14:14,040: 'w'
2021-04-15 12:14:14,639: Key.space
2021-04-15 12:14:18,957: Key.enter
2021-04-15 12:14:19,213: Key.shift_r
2021-04-15 12:14:19,319: 'T'
2021-04-15 12:14:19,547: 'u'
2021-04-15 12:14:19,652: Key.space
2021-04-15 12:14:19,997: 't'
2021-04-15 12:14:20,202: 'e'
2021-04-15 12:14:20,338: Key.space
2021-04-15 12:14:20,748: 't'
2021-04-15 12:14:21,068: Key.backspace
2021-04-15 12:14:21,159: 'r'
2021-04-15 12:14:21,490: 'a'
2021-04-15 12:14:21,667: 'p'
2021-04-15 12:14:21,816: 'p'
2021-04-15 12:14:21,916: 'e'
2021-04-15 12:14:22,083: 'l'
2021-04-15 12:14:22,209: 'l'
2021-04-15 12:14:22,333: 'e'
2021-04-15 12:14:22,466: Key.space
2021-04-15 12:14:22,790: 'c'
2021-04-15 12:14:22,871: 'o'
2021-04-15 12:14:23,076: 'm'
2021-04-15 12:14:23,225: 'm'
2021-04-15 12:14:23,365: 'e'
2021-04-15 12:14:23,476: 'n'
2021-04-15 12:14:23,720: 't'
2021-04-15 12:14:23,813: Key.space
2021-04-15 12:14:24,084: 'l'
2021-04-15 12:14:24,239: 'e'
2021-04-15 12:14:24,424: Key.space
2021-04-15 12:14:24,849: 'f'
2021-04-15 12:14:25,141: 'a'
2021-04-15 12:14:25,214: 'i'
2021-04-15 12:14:25,489: 't'
2021-04-15 12:14:25,622: 'e'
2021-04-15 12:14:25,748: Key.space
2021-04-15 12:14:26,336: 'f'
2021-04-15 12:14:26,479: 'o'
2021-04-15 12:14:26,676: 'n'
2021-04-15 12:14:26,856: 'c'
2021-04-15 12:14:27,054: 't'
2021-04-15 12:14:27,300: 'i'
2021-04-15 12:14:27,489: 'o'
2021-04-15 12:14:27,646: 'n'
2021-04-15 12:14:27,795: 'n'
2021-04-15 12:14:27,873: 'e'
2021-04-15 12:14:28,038: 'r'
2021-04-15 12:14:28,119: Key.space
2021-04-15 12:14:28,319: Key.shift_r
2021-04-15 12:14:28,368: '?'
2021-04-15 12:14:28,957: Key.enter
2021-04-15 12:15:07,852: Key.shift_r
2021-04-15 12:15:08,014: 'M'
2021-04-15 12:15:08,058: 'a'
2021-04-15 12:15:08,312: 'i'
2021-04-15 12:15:08,469: 'n'
2021-04-15 12:15:08,753: 't'
2021-04-15 12:15:08,887: 'e'
2021-04-15 12:15:09,093: 'n'
2021-04-15 12:15:09,200: 'a'
2021-04-15 12:15:09,318: 'n'
2021-04-15 12:15:09,541: 't'
2021-04-15 12:15:09,590: Key.space
2021-04-15 12:15:09,850: Key.backspace
2021-04-15 12:15:10,118: ','
2021-04-15 12:15:10,166: Key.space
2021-04-15 12:15:10,936: 'ç'
2021-04-15 12:15:11,018: 'a'
2021-04-15 12:15:11,093: Key.space
2021-04-15 12:15:11,273: 'p'
2021-04-15 12:15:11,891: 'r'
2021-04-15 12:15:12,064: 'e'
2021-04-15 12:15:12,278: 'n'
2021-04-15 12:15:12,714: 't'
2021-04-15 12:15:12,937: Key.space
2021-04-15 12:15:13,597: Key.backspace
2021-04-15 12:15:13,755: Key.backspace
2021-04-15 12:15:13,904: Key.backspace
2021-04-15 12:15:14,054: Key.backspace
2021-04-15 12:15:14,578: Key.backspace
2021-04-15 12:15:15,076: Key.backspace
2021-04-15 12:15:15,109: Key.backspace
2021-04-15 12:15:15,142: Key.backspace
2021-04-15 12:15:15,175: Key.backspace
2021-04-15 12:15:15,208: Key.backspace
2021-04-15 12:15:15,240: Key.backspace
2021-04-15 12:15:15,273: Key.backspace
2021-04-15 12:15:15,306: Key.backspace
2021-04-15 12:15:15,339: Key.backspace
2021-04-15 12:15:15,372: Key.backspace
2021-04-15 12:15:15,405: Key.backspace
2021-04-15 12:15:15,438: Key.backspace
2021-04-15 12:15:15,471: Key.backspace
2021-04-15 12:15:15,504: Key.backspace
2021-04-15 12:15:15,536: Key.backspace
2021-04-15 12:15:15,569: Key.backspace
2021-04-15 12:15:15,602: Key.backspace
2021-04-15 12:15:15,635: Key.backspace
2021-04-15 12:15:15,668: Key.backspace
2021-04-15 12:15:15,701: Key.backspace
2021-04-15 12:15:15,734: Key.backspace
2021-04-15 12:15:15,767: Key.backspace
2021-04-15 12:15:15,800: Key.backspace
2021-04-15 12:15:15,832: Key.backspace
2021-04-15 12:15:15,865: Key.backspace
2021-04-15 12:15:15,898: Key.backspace
2021-04-15 12:15:16,170: 'ç'
2021-04-15 12:15:16,269: 'a'
2021-04-15 12:15:16,367: Key.space
2021-04-15 12:15:16,770: 'p'
2021-04-15 12:15:16,966: 'r'
2021-04-15 12:15:17,155: 'e'
2021-04-15 12:15:17,297: 'n'
2021-04-15 12:15:17,382: 'd'
2021-04-15 12:15:17,534: Key.space
2021-04-15 12:15:18,160: 'u'
2021-04-15 12:15:18,318: 'n'
2021-04-15 12:15:18,661: Key.backspace
2021-04-15 12:15:18,818: Key.backspace
2021-04-15 12:15:18,952: Key.backspace
2021-04-15 12:15:19,082: 's'
2021-04-15 12:15:19,171: Key.space
2021-04-15 12:15:19,342: 'u'
2021-04-15 12:15:19,484: 'n'
2021-04-15 12:15:19,608: 'e'
2021-04-15 12:15:19,706: Key.space
2021-04-15 12:15:20,061: 'm'
2021-04-15 12:15:20,305: 'i'
2021-04-15 12:15:20,462: 'n'
2021-04-15 12:15:20,684: 'u'
2021-04-15 12:15:20,936: 't'
2021-04-15 12:15:21,030: 'e'
2021-04-15 12:15:21,218: 's'
2021-04-15 12:15:21,600: ','
2021-04-15 12:15:21,705: Key.space
2021-04-15 12:15:21,909: 'o'
2021-04-15 12:15:22,089: 'n'
2021-04-15 12:15:22,208: Key.space
2021-04-15 12:15:22,421: 'p'
2021-04-15 12:15:22,552: 'e'
2021-04-15 12:15:22,686: 'y'
2021-04-15 12:15:22,686: 'u'
2021-04-15 12:15:23,328: Key.backspace
2021-04-15 12:15:23,478: Key.backspace
2021-04-15 12:15:24,034: Key.backspace
2021-04-15 12:15:24,317: 'u'
2021-04-15 12:15:24,618: 't'
2021-04-15 12:15:24,703: Key.space
2021-04-15 12:15:25,015: Key.backspace
2021-04-15 12:15:25,164: Key.backspace
2021-04-15 12:15:25,306: Key.backspace
2021-04-15 12:15:25,588: 'e'
2021-04-15 12:15:26,176: 'u'
2021-04-15 12:15:26,437: 't'
2021-04-15 12:15:26,515: Key.space
2021-04-15 12:15:26,722: 'l'
2021-04-15 12:15:26,814: 'e'
2021-04-15 12:15:26,942: Key.space
2021-04-15 12:15:27,225: 'f'
2021-04-15 12:15:27,325: 'a'
2021-04-15 12:15:27,468: 'i'
2021-04-15 12:15:27,729: 'r'
2021-04-15 12:15:27,910: 'e'
2021-04-15 12:15:28,077: Key.space
2021-04-15 12:15:28,674: 'm'
2021-04-15 12:15:29,028: 't'
2021-04-15 12:15:29,203: 'n'
2021-04-15 12:15:29,633: Key.space
2021-04-15 12:15:29,750: '!'
2021-04-15 12:15:30,689: Key.backspace
2021-04-15 12:15:32,337: '!'
2021-04-15 12:15:32,526: Key.enter
2021-04-15 12:15:43,651: 'c'
2021-04-15 12:15:43,771: 'o'
2021-04-15 12:15:43,953: 'm'
2021-04-15 12:15:44,094: 'm'
2021-04-15 12:15:44,232: 'é'
2021-04-15 12:15:44,394: Key.space
2021-04-15 12:15:44,958: Key.backspace
2021-04-15 12:15:45,115: Key.backspace
2021-04-15 12:15:45,241: Key.backspace
2021-04-15 12:15:45,371: 'e'
2021-04-15 12:15:45,794: Key.backspace
2021-04-15 12:15:46,064: 'm'
2021-04-15 12:15:46,179: 'e'
2021-04-15 12:15:46,339: Key.space
2021-04-15 12:15:47,014: 'ç'
2021-04-15 12:15:47,112: 'a'
2021-04-15 12:15:47,258: Key.space
2021-04-15 12:15:47,501: 'j'
2021-04-15 12:15:47,610: 'e'
2021-04-15 12:15:47,738: Key.space
2021-04-15 12:15:48,180: 'r'
2021-04-15 12:15:48,536: 'é'
2021-04-15 12:15:48,862: 'c'
2021-04-15 12:15:48,987: 'o'
2021-04-15 12:15:49,131: 'l'
2021-04-15 12:15:49,238: 'e'
2021-04-15 12:15:49,375: Key.space
2021-04-15 12:15:50,026: Key.backspace
2021-04-15 12:15:50,525: Key.backspace
2021-04-15 12:15:50,557: Key.backspace
2021-04-15 12:15:50,590: Key.backspace
2021-04-15 12:15:50,623: Key.backspace
2021-04-15 12:15:50,656: Key.backspace
2021-04-15 12:15:50,689: Key.backspace
